storeId,platformStoreId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,gmbOrderPanelUrl,manualReviewReason
coco-tw-149,6143,凌雲店,北部,新北市,五股區,新北市五股區凌雲路一段99號,02-82953883,10:45:00-21:30:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6143,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%87%8C%E9%9B%B2%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%BA%94%E8%82%A1%E5%8D%80%E5%87%8C%E9%9B%B2%E8%B7%AF%E4%B8%80%E6%AE%B599%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%87%8C%E9%9B%B2%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%BA%94%E8%82%A1%E5%8D%80%E5%87%8C%E9%9B%B2%E8%B7%AF%E4%B8%80%E6%AE%B599%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEsyRG1aTEFSR3B3SlVUS1V6cHZjRk1uUHhOcUJHU08zUFFyQVdJMnB3N2owVHd0eXNGdmlEUXdqVmVZTzVzc3FfQ2JydnVKTkFJT0h4dzJqMDdwdkZLNFNUOTA4SWhnWjc4ZnM2d0k2X3RSWnFSeGN3Ehcxc0E2YXV6VU5JaTd2cjBQdVBlM2tBVRoiQURzcjlmU1pvbzB3WmhTSW9nQ29Wd1g3dThUajQ3WVdRURIEODEyNBoBMyoAMAA4AUAAGCogpKOT4gVKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-150,6146,八里店,北部,新北市,八里區,新北市八里區中山路二段397號,02-86305433,10:00:00-21:00:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6146,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%AB%E9%87%8C%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%85%AB%E9%87%8C%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5397%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%AB%E9%87%8C%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%85%AB%E9%87%8C%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%BA%8C%E6%AE%B5397%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo2NHNabHFuLWdmMnJ3Ny01cTRvdnIyRmdsM1ZxeE9sejhQTUR0WjVBVWZrMmUyNWFJUzJpc2pmZjBsUTNfVDU0UVlxS1ljQU0yTjlnNzByd1h0akVZVkNka3QwdkhwaW9sQzRqT1F4Sm8tMWRHUm5zEhc3Y0E2YXBxeEFfVEQxZThQeUp2dnlRRRoiQURzcjlmUm4xQVBOaElaaEcwMlN2bjZlVFA2NXRSVVdQURIEODEyNBoBMyoAMAA4AUAAGCogh7CXtA1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-151,6149,八里2店,北部,新北市,八里區,新北市八里區龍米路一段152號,02-26185277,10:15:00-19:40:00,confirmed,confirmed,True,True,,Uber Eats,Nidin; Uber Eats,Uber Eats,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6149,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%AB%E9%87%8C2%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%85%AB%E9%87%8C%E5%8D%80%E9%BE%8D%E7%B1%B3%E8%B7%AF%E4%B8%80%E6%AE%B5152%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%85%AB%E9%87%8C2%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E5%85%AB%E9%87%8C%E5%8D%80%E9%BE%8D%E7%B1%B3%E8%B7%AF%E4%B8%80%E6%AE%B5152%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEwwQmFBeENyZUpLU1pjdVhhWWZobTJqSmJzNDBiUFNOOS0tWmFpLUpZN05DOFpZd29qTlZNTnVObkZJOTItZ3FXeENLaTcxTWhTS0pZZUYyWFpyQWNLb0Q5RWdUZ3ZtR2FTX3gyaTNPRFp1dDBCYWZREhdBOEU2YW92UUtmeUtvc1VQcHF5SnNBdxoiQURzcjlmUm9zMzkyZHRYYnFDRGxTT0ExakhQOUc1a0VjZxIEODEyNBoBMyoAMAA4AUAAGCogysiauglKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-152,6152,林口中正店,北部,新北市,林口區,新北市林口區中正路98號,022601-7023,10:00:00-22:10:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6152,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%9E%97%E5%8F%A3%E4%B8%AD%E6%AD%A3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%9E%97%E5%8F%A3%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF98%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%9E%97%E5%8F%A3%E4%B8%AD%E6%AD%A3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%9E%97%E5%8F%A3%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF98%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtoR0h4ZUxNRkxYRWNEX2lyOU9ySGptWllEZjJfcE8wN2lZX3pTS2tyakRGMHFXUTh2MnFwQmtVNzVKcEpTeENKR1E2WkZZMzNIT2owSmV1UnJIZy1uN2RzSDRDU1hLVUhSRUQxVy1NMHB6b05LR1BrEhdITUU2YXZHX0N2elcxZThQMzVxMWdRNBoiQURzcjlmUmhPRi13a0JMXzJTNmtPd0hibUlyRXFWNFh3URIEODEyNBoBMyoAMAA4AUAAGCogx6TInAJKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-153,6155,三峽光明店,北部,新北市,三峽區,新北市三峽區光明路19號,02-26710732,10:00:00-21:45:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6155,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%89%E5%B3%BD%E5%85%89%E6%98%8E%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%85%89%E6%98%8E%E8%B7%AF19%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%89%E5%B3%BD%E5%85%89%E6%98%8E%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%89%E5%B3%BD%E5%8D%80%E5%85%89%E6%98%8E%E8%B7%AF19%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo2M0tLZTc3MVVZS2paaTZ2bVJ4b0plM3VRU0JtUWRwb09zOUFHT0tlMzg4Z0Y5UFd1dFBKQUhzc0xMWF9QYjZ4OTYyeHlkLU5fQl91T3M3c0dGWXI2VGdhc3ZyZU0xSmNNdnVrYnQ0VXo2d2Z0QWljEhdNY0U2YW9hbkpwYlIxZThQMzZfTnVBZxoiQURzcjlmUWVFWjZWVU5nNzRFckMtRkhLeGRNcExUWmJhURIEODEyNBoBMyoAMAA4AUAAGCog87uPzAJKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-154,6161,鶯歌中正店,北部,新北市,鶯歌區,新北市鶯歌區中正三路139號,02-26701626,10:00:00-21:30:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6161,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E9%B6%AF%E6%AD%8C%E4%B8%AD%E6%AD%A3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E9%B6%AF%E6%AD%8C%E5%8D%80%E4%B8%AD%E6%AD%A3%E4%B8%89%E8%B7%AF139%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E9%B6%AF%E6%AD%8C%E4%B8%AD%E6%AD%A3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E9%B6%AF%E6%AD%8C%E5%8D%80%E4%B8%AD%E6%AD%A3%E4%B8%89%E8%B7%AF139%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElWUVVVUVJQNjN0cnFndFdzNjZoZ05MY3podUN6VWlkb0JDR1otVjNyOEQ1VVN0YmFHWnZtNHJTaWhfNmVNd1JLTG5UUWdSZHpHNkJZa2MyOFJYVVozd0RaOGlITG5DeWJqT3hleU5EU2xBLWh5ODdBEhdSc0U2YXJxT0JQM1cxZThQZ1lfT2tRcxoiQURzcjlmUWhicklvcVEwOC15WVZycWd6ZVNJSnBwdHdwdxIEODEyNBoBMyoAMAA4AUAAGCog7L69nA5KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-155,6164,百福店,北部,基隆市,七堵區,基隆市七堵區百三街60號,02-24528418,10:00:00-22:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6164,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%99%BE%E7%A6%8F%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%83%E5%A0%B5%E5%8D%80%E7%99%BE%E4%B8%89%E8%A1%9760%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%99%BE%E7%A6%8F%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%83%E5%A0%B5%E5%8D%80%E7%99%BE%E4%B8%89%E8%A1%9760%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEphY3l5X2p5UW5CUndvSmFoalRSd1BfSVF3MHg4SlA5Q1JHSWUyNXd4OXBUTVktNEZMRElNVnBMaTJJZkVIeXJuaWlucHN4UVdOaHZ6d1dIMUxDT0hwRlgyNm9EMzk4Ym9OVFIxWDUtNjgyRG12eG5ZEhdhY0U2YXBTNkhmeUtvc1VQcHF5SnNBdxoiQURzcjlmUTZxVXFzX0dsNzA1Q2lXQmh3cWZkcThKWnhZZxIEODEyNBoBMyoAMAA4AUAAGCogtqKd-gJKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-156,6167,基隆廟口店,北部,基隆市,仁愛區,基隆市仁愛區愛三路28號,02-24256566,10:30:00-21:10:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6167,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E5%BB%9F%E5%8F%A3%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E6%84%9B%E4%B8%89%E8%B7%AF28%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E5%BB%9F%E5%8F%A3%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E6%84%9B%E4%B8%89%E8%B7%AF28%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExMUG40dDNSWU9aYS1LeVM3eWxPX0pzTDVGRTJNVno5bVhzLW9ZcW83SElYTU5NSzk3NzZyUDU1cjAyVDQtejZ2c3Z2M1ctTU1IeTQ0MU1WUkVGU3VnYWppU054SW8xa1pqZ09hZjNNWUdjSm1wUFRREhdjc0U2YXFpb01kemgxZThQOHFLMDZBURoiQURzcjlmUWU4QWFUTTVPYllud2l2VGhBaExLSXZlX3pzQRIEODEyNBoBMyoAMAA4AUAAGCog54rjZkoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-157,6170,基隆復興店,北部,基隆市,中山區,基隆市中山區復興路156號,02-24363008,10:30:00-21:30:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6170,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E5%BE%A9%E8%88%88%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF156%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E5%BE%A9%E8%88%88%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF156%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo2RkhVbW9lNlREd1hFOWZDOTMzSWdzTXE0WnRzdDNJR0pCMUhYUThuTXJ6YWNyTXJMYk9JRGNZSVVyejlPemVLVk1YX09zbmlfcnhvem15SThEdmZnYWQwUWxTMk9SYURkd0ZGaGFEQnJIeFlJbXl3EhdoOEU2YXZiZUVQX3oxZThQdGRUUTZBcxoiQURzcjlmUmN4X1M0VTRIdlFyTWQ0empDVXNLSnd5dkxnURIEODEyNBoBMyoAMAA4AUAAGCogltatHUoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-158,6173,基隆海豐店,北部,基隆市,中正區,基隆市中正區新豐街306號,02-24691018,10:30:00-21:45:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6173,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%B5%B7%E8%B1%90%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E6%96%B0%E8%B1%90%E8%A1%97306%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%B5%B7%E8%B1%90%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E6%96%B0%E8%B1%90%E8%A1%97306%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEljem90dXNjODJXai12UjhzU3lJVXdraERsTWstNHpGZ0tCTjl0T05TaUctSm93dGMyVnM3Zk5FUURIQ0d0akdDdHB0eDllSEEzcUw1ZnpTblZpMUNjUzR5R2RQcEVsVHlwRkpxSG0xTGt0bDBjYkxNEhduTUU2YXFLSEh2M3IxZThQMS1tZ2lBSRoiQURzcjlmVDNrOEZoTnMzcW9kU0J2LVUxcS05V2RTV2FIZxIEODEyNBoBMyoAMAA4AUAAGCogmeiae0oCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-159,6176,基隆武崙店,北部,基隆市,安樂區,基隆市安樂區基金一路135巷21弄1號B1之6,02-24301899,10:30:00-22:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6176,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%AD%A6%E5%B4%99%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E5%AE%89%E6%A8%82%E5%8D%80%E5%9F%BA%E9%87%91%E4%B8%80%E8%B7%AF135%E5%B7%B721%E5%BC%841%E8%99%9FB1%E4%B9%8B6&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%AD%A6%E5%B4%99%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E5%AE%89%E6%A8%82%E5%8D%80%E5%9F%BA%E9%87%91%E4%B8%80%E8%B7%AF135%E5%B7%B721%E5%BC%841%E8%99%9FB1%E4%B9%8B6&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtyX1k0bUZ3QkxLdTc2RXFQLTVydkN3aFd2aURLcEhZR0dudHQwdTBVMUtLUzhFZTBoMzZuTkhyZjdvUmttUE8yWGtrS2dIYUlMWm44dm1vWUZTdF8zdEhGWjdUMnhLMTRUWGREQTNJZGkwWXdnaWE0EhdzY0U2YXJ6MUE3UG4xZThQbXA3VnFBZxoiQURzcjlmU2FlN3o0d2N2VmF1dHgyZUFPTFJFSlBTNUxFURIEODEyNBoBMyoAMAA4AUAAGCog5tDinQRKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-160,6179,基隆成功店,北部,基隆市,仁愛區,基隆市仁愛區成功一路130號,02-24301160,10:30:00-21:30:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6179,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%88%90%E5%8A%9F%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E6%88%90%E5%8A%9F%E4%B8%80%E8%B7%AF130%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E6%88%90%E5%8A%9F%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%BB%81%E6%84%9B%E5%8D%80%E6%88%90%E5%8A%9F%E4%B8%80%E8%B7%AF130%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEsyT1hzTnlqMlFKbzZQUGpfdktpa3BscnNZMzRkRVlQVE9KdGZCZ1pzZnlDUkhaTUtXOXVzMC1PSDAzRDNUV0ZPR1JhaC0wMlBraXo3a3p2VUx1dXhyMTFnaUo5QldlLVViMWZpbFJaODV5RWNIQVpNEhd5TUU2YXFMT0tKbnUxZThQMUltY2tBOBoiQURzcjlmUWJMN2F2eEN4dzZCbjJTS3FYRXBFU3pqNHNTdxIEODEyNBoBMyoAMAA4AUAAGCogqszy0QtKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-161,6197,新店北新店,北部,新北市,新店區,新北市新店區北新路一段209號,02-29112566,11:00:00-21:15:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6197,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E5%BA%97%E5%8C%97%E6%96%B0%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E5%BA%97%E5%8D%80%E5%8C%97%E6%96%B0%E8%B7%AF%E4%B8%80%E6%AE%B5209%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E5%BA%97%E5%8C%97%E6%96%B0%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E5%BA%97%E5%8D%80%E5%8C%97%E6%96%B0%E8%B7%AF%E4%B8%80%E6%AE%B5209%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEx5WnFaLVhYT0QyMHF4bS03N2FRQWxnbjlzeDg5emVicGJsaGFhUXdhcm9ieDd0V0c1czRzNjVzNF84SkhjRnE4NDhWUUh0QW1uYVkyY2h1QWFUbm91MVIwb2x5enhJRXhZaDV3X2EzQTdsdVlSY0xJEhczY0U2YXFDUkc3Q0h2cjBQclAyYm1RRRoiQURzcjlmUldtSVh5dXU2M3J4MTYwOENDczVQRWRLVURvQRIEODEyNBoBMyoAMAA4AUAAGCogyaezPkoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-162,6200,三峽大雅店,北部,新北市,樹林區,新北市樹林區大雅路280號,02-26806557,10:30:00-21:15:59,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Nidin,Nidin; foodpanda,Nidin; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6200,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%89%E5%B3%BD%E5%A4%A7%E9%9B%85%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%A8%B9%E6%9E%97%E5%8D%80%E5%A4%A7%E9%9B%85%E8%B7%AF280%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%89%E5%B3%BD%E5%A4%A7%E9%9B%85%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%A8%B9%E6%9E%97%E5%8D%80%E5%A4%A7%E9%9B%85%E8%B7%AF280%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElGNzNzbW1za3VmaDhNNFB0ZThMSm45WnRVajdNZjdoOEVSYUgyV2UyWWs3dVV0ZGlRRThmYTc2WXIxQzRuZlRrNWtTZlJnY3VmWlhPbU8yZEpsSldoa2ttUS1qbXVVWlFscUpPcVZUamRIYnFIcHdzEhc4Y0U2YXBhMk91dVl2cjBQMWVhWmtBWRoiQURzcjlmU1VIQW56MkN4dGhQbzZsSDhOa2ZadldmbVZidxIEODEyNBoBMyoAMAA4AUAAGCogqPuiuARKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-163,6239,宜蘭店,東部,宜蘭縣,宜蘭市,宜蘭縣宜蘭市中山路三段201號,03-9329950,10:00:00-21:30:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6239,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%AE%9C%E8%98%AD%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%89%E6%AE%B5201%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%AE%9C%E8%98%AD%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%89%E6%AE%B5201%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExoY3RLNjhWeG5kY0UxN0QwUWhGNk5WX2syYjJzcTY2dE9uNHljTUJiRTRzbzVSZHFYcHdhU0xtMmhFeDlGdFA1Zm1zSjJ0UWlfNmFYalVOQ181T2NRN3RhcjE5OGU4ek5GZHZ6NGZuVFo3UW12X0FrEhdDc0k2YW92Z0c4YTh2cjBQMHZLRS1BWRoiQURzcjlmU09sUjhsSDUzbTZiZGNQdzdwNHNHZGt0Zy1zdxIEODEyNBoBMyoAMAA4AUAAGCog84aA3wJKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-164,6248,宜蘭五結店,東部,宜蘭縣,五結鄉,宜蘭縣五結鄉五結路二段440號,03-9505028,10:30:00-20:45:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/6248,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%AE%9C%E8%98%AD%E4%BA%94%E7%B5%90%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E4%BA%94%E7%B5%90%E8%B7%AF%E4%BA%8C%E6%AE%B5440%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%AE%9C%E8%98%AD%E4%BA%94%E7%B5%90%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E4%BA%94%E7%B5%90%E9%84%89%E4%BA%94%E7%B5%90%E8%B7%AF%E4%BA%8C%E6%AE%B5440%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEt1Qk5iSWpEMkJtRW94dVRSZk5Bemg3WlhDdkwwZ3NzSm5sZjJGbVJoVlB0T3RuemZsaTRJaWN3ekJJMmRkUlhYRURJdXcyLUx1VlNsbW5RQUFhLW9iVW5HcUMwMUE4ZDdjYWpTRkh6YWlfTEl6TlVnEhdJY0k2YW9PYkN1bWR2cjBQbE9fSnlRZxoiQURzcjlmU1ZTZXpQQ2wzTHJTZnlqTENYSkhjMWlwQXdGURIEODEyNBoBMyoAMAA4AUAAGCog8ce2rg1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
