storeId,storeName,regionGroup,city,district,address,phone,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,gmbUrl,gmbOrderPanelUrl,manualReviewReason
"macu-tw-212","台南崑大店","南部","台南市","永康區","台南市永康區大灣路811號","06-2050111","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E5%B4%91%E5%A4%A7%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%A4%A7%E7%81%A3%E8%B7%AF811%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp4Q3ZSRzFXbkE1QW5uRDRJQ2lJSE91eFhOQjROLW9COUFsaEdueEsyLUNVekFNSUdFaHFjbzZWRnZiang0RWZXMjJ3X3JCR2RqaDB0SkhQbjF0MDRjYVJzazBkMktMdXF3UmpGeUhJMldrM1c5dmNjEhdBOWhnYXUzQUFmbkJ2cjBQOEptZjZBSRoiQURzcjlmU3NDMnM3SFloeEN1NzkxcE5jN05wQ1Y2ZnA5QRIEODEyNBoBMyoAMAA4AUAAGCogt8XZywU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E5%B4%91%E5%A4%A7%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E5%A4%A7%E7%81%A3%E8%B7%AF811%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp4Q3ZSRzFXbkE1QW5uRDRJQ2lJSE91eFhOQjROLW9COUFsaEdueEsyLUNVekFNSUdFaHFjbzZWRnZiang0RWZXMjJ3X3JCR2RqaDB0SkhQbjF0MDRjYVJzazBkMktMdXF3UmpGeUhJMldrM1c5dmNjEhdBOWhnYXUzQUFmbkJ2cjBQOEptZjZBSRoiQURzcjlmU3NDMnM3SFloeEN1NzkxcE5jN05wQ1Y2ZnA5QRIEODEyNBoBMyoAMAA4AUAAGCogt8XZywU6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-177","台南成大店","南部","台南市","東區","台南市東區育樂街26號","（06）2083120","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%88%90%E5%A4%A7%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E8%82%B2%E6%A8%82%E8%A1%9726%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo3VkNoNlpVZTFMbXg0V0k4eFFqUV9ndEtONmo0QWV3d3p3bXRXeEdWbFp3eUVGTE5Hd21xVkt5ZDBaYjNHUW9PNXJiXzVQc00xeUFEc1Frd3YweDBpNEZpZ3RVMlJuSUI0OUMxdk91VVlDeF90UXlFEhdIZGhnYXVfUEItcWR2cjBQNXFEUGtBVRoiQURzcjlmU00ycTlCUWM2VkxVMXBzNFd0ZktPMjAwSThPdxIEODEyNBoBMyoAMAA4AUAAGCogmpW07Ak6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%88%90%E5%A4%A7%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E8%82%B2%E6%A8%82%E8%A1%9726%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEo3VkNoNlpVZTFMbXg0V0k4eFFqUV9ndEtONmo0QWV3d3p3bXRXeEdWbFp3eUVGTE5Hd21xVkt5ZDBaYjNHUW9PNXJiXzVQc00xeUFEc1Frd3YweDBpNEZpZ3RVMlJuSUI0OUMxdk91VVlDeF90UXlFEhdIZGhnYXVfUEItcWR2cjBQNXFEUGtBVRoiQURzcjlmU00ycTlCUWM2VkxVMXBzNFd0ZktPMjAwSThPdxIEODEyNBoBMyoAMAA4AUAAGCogmpW07Ak6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-176","台南文賢店","南部","台南市","北區","臺南市北區文賢路602號","06-3580166","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%96%87%E8%B3%A2%E5%BA%97%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E6%96%87%E8%B3%A2%E8%B7%AF602%E8%99%9F&hl=zh-TW&sei=YBRharCyPJy5vr0PocbsiAc#sv=CAESzQEKuQEStgEKd0FKaVQ0dExzQUFuSlpUODNUenQ3b3dMeFQyUHVteVJYdy04MDRiUXh4Y2xXMElyWWV5UnFPMnlqUXBXbnUtT3dPaDZGLUt0SF96ZWo5UFRrbDRzT3pvakY3YXVLUFVJWUJ3ZU8ydUFiSkt1b1ZrbzhSMlFTVUVzEhdZUlJoYXJqU0J1V2oxZThQeXNubDhBTRoiQURzcjlmUm94cVpwVWh5YVBnYXUwNTVpemlIUXhyeEw1dxIEODEyNBoBMyoAMAA4AUAAGCog7binkAw6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%96%87%E8%B3%A2%E5%BA%97%20%E8%87%BA%E5%8D%97%E5%B8%82%E5%8C%97%E5%8D%80%E6%96%87%E8%B3%A2%E8%B7%AF602%E8%99%9F&hl=zh-TW&sei=YBRharCyPJy5vr0PocbsiAc#sv=CAESzQEKuQEStgEKd0FKaVQ0dExzQUFuSlpUODNUenQ3b3dMeFQyUHVteVJYdy04MDRiUXh4Y2xXMElyWWV5UnFPMnlqUXBXbnUtT3dPaDZGLUt0SF96ZWo5UFRrbDRzT3pvakY3YXVLUFVJWUJ3ZU8ydUFiSkt1b1ZrbzhSMlFTVUVzEhdZUlJoYXJqU0J1V2oxZThQeXNubDhBTRoiQURzcjlmUm94cVpwVWh5YVBnYXUwNTVpemlIUXhyeEw1dxIEODEyNBoBMyoAMAA4AUAAGCog7binkAw6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-161","台南新化店","南部","台南市","新化區","台南市新化區中山路238號","06-5901680","confirmed","confirmed","true","true","","Uber Eats、foodpanda","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%96%B0%E5%8C%96%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E5%8C%96%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF238%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpRbkxHeVFnNHZNZEI5cU5vWE1YdGluRTNTaTBVZzJPMmxVQVR0Z2YxdWN2SW9WSVZjdkhFWFhVRUlrV2hXVjVMX0FPU2dUVi1Kc0Y4dkpvckNlTGdFYjZROVZWZnJ1czl0MW8yRFYyZExoeENpZ2xJEhdleFJoYXRtUkw3LTV2cjBQazdPWXlRNBoiQURzcjlmVGVnVVZjVy1OcDlLVkg3YnRYd1hfSnJ0alpzQRIEODEyNBoBMyoAMAA4AUAAGCogzanaxAg6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%96%B0%E5%8C%96%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E5%8C%96%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF238%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpRbkxHeVFnNHZNZEI5cU5vWE1YdGluRTNTaTBVZzJPMmxVQVR0Z2YxdWN2SW9WSVZjdkhFWFhVRUlrV2hXVjVMX0FPU2dUVi1Kc0Y4dkpvckNlTGdFYjZROVZWZnJ1czl0MW8yRFYyZExoeENpZ2xJEhdleFJoYXRtUkw3LTV2cjBQazdPWXlRNBoiQURzcjlmVGVnVVZjVy1OcDlLVkg3YnRYd1hfSnJ0alpzQRIEODEyNBoBMyoAMAA4AUAAGCogzanaxAg6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-169","台南新市中正店","南部","台南市","新市區","台南市新市區中正路194號","06-5898218","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%96%B0%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E5%B8%82%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF194%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp3MUV1RVNIUi03MzZpTmtyaUlrQ1c1TElXRmR6bjVVX2lpdmhGN2g5bDBMbEF0MjhlSnNta3lMeEpSZnhiSFZoaUlXenNqVFNwWkZfZkZDckljSS0xRzNROFYyaE9pZ05ZU3RWVk9tTEVtUklMWjRBEhdsUlJoYW9XWURLWDIxZThQc2RuUjhBbxoiQURzcjlmUTJZNk1pWEduWDNGdmhxWUNRcTNLaUd2MVdwURIEODEyNBoBMyoAMAA4AUAAGCogkIPhqAs6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%96%B0%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E5%B8%82%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF194%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp3MUV1RVNIUi03MzZpTmtyaUlrQ1c1TElXRmR6bjVVX2lpdmhGN2g5bDBMbEF0MjhlSnNta3lMeEpSZnhiSFZoaUlXenNqVFNwWkZfZkZDckljSS0xRzNROFYyaE9pZ05ZU3RWVk9tTEVtUklMWjRBEhdsUlJoYW9XWURLWDIxZThQc2RuUjhBbxoiQURzcjlmUTJZNk1pWEduWDNGdmhxWUNRcTNLaUd2MVdwURIEODEyNBoBMyoAMAA4AUAAGCogkIPhqAs6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-164","台南新營復興店","南部","台南市","新營區","台南市新營區復興路72-1號","06-6323147","confirmed","confirmed","true","true","foodpanda","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%96%B0%E7%87%9F%E5%BE%A9%E8%88%88%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E7%87%9F%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF72-1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElvSjVJNG5Vb0pxWlhiODZsRGtScVhYNFJHVUJaaHNoUE03ZDA0MFpMZFJ1aFZmMzBKSDY2MGdXM3BSQlh6VEJBSE1VSGlvamJNdXBIQ2RrVkR4cERLaGxVUEk4bEg4SnNIZmI0M0E2TTdYdUwwVXh3EhdyaFJoYW9qN0E4ak8xZThQdzZDMDZBRRoiQURzcjlmU0hiemJSMVVJZVplZ3Q3SVpqU3NMa3V2YW5PdxIEODEyNBoBMyoAMAA4AUAAGCogldry2Q86AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%96%B0%E7%87%9F%E5%BE%A9%E8%88%88%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%96%B0%E7%87%9F%E5%8D%80%E5%BE%A9%E8%88%88%E8%B7%AF72-1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElvSjVJNG5Vb0pxWlhiODZsRGtScVhYNFJHVUJaaHNoUE03ZDA0MFpMZFJ1aFZmMzBKSDY2MGdXM3BSQlh6VEJBSE1VSGlvamJNdXBIQ2RrVkR4cERLaGxVUEk4bEg4SnNIZmI0M0E2TTdYdUwwVXh3EhdyaFJoYW9qN0E4ak8xZThQdzZDMDZBRRoiQURzcjlmU0hiemJSMVVJZVplZ3Q3SVpqU3NMa3V2YW5PdxIEODEyNBoBMyoAMAA4AUAAGCogldry2Q86AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-156","台南新興店","南部","台南市","南區","台南市南區新興路382號","06-2631793、06-2631723","confirmed","no_gmb_order_button","true","false","","","LINE、食在麻吉 eathere","","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%96%B0%E8%88%88%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E6%96%B0%E8%88%88%E8%B7%AF382%E8%99%9F&hl=zh-TW","","Named GMB profile matched, but no Google Order entry was opened."
"macu-tw-188","台南本淵寮店","南部","台南市","安南區","台南市安南區安中路4段15號","06-2471655","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%9C%AC%E6%B7%B5%E5%AF%AE%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF4%E6%AE%B515%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEttb0g1SzM4OE1xQzNsSGZLWmI2Ri13Qmd4MTdfb0JGNFVxcnFiYnpfLWdmc1pfRlc5X2JWQ21JSmtrdXJPYWt4alhvWXBKc1I4THY4eXpxaHNLR3N0M1g5ZWFaT0hOSmY0VTdJZzI1QmJ6dWZiZ0I0EhcyUlJoYXR2WUtlT1J2cjBQcTYyUnNRdxoiQURzcjlmUi0tOVVfVV92dGh1akFwUGphNkVJcWljOWI4ZxIEODEyNBoBMyoAMAA4AUAAGCogwcDf3Q06AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%9C%AC%E6%B7%B5%E5%AF%AE%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%8D%97%E5%8D%80%E5%AE%89%E4%B8%AD%E8%B7%AF4%E6%AE%B515%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEttb0g1SzM4OE1xQzNsSGZLWmI2Ri13Qmd4MTdfb0JGNFVxcnFiYnpfLWdmc1pfRlc5X2JWQ21JSmtrdXJPYWt4alhvWXBKc1I4THY4eXpxaHNLR3N0M1g5ZWFaT0hOSmY0VTdJZzI1QmJ6dWZiZ0I0EhcyUlJoYXR2WUtlT1J2cjBQcTYyUnNRdxoiQURzcjlmUi0tOVVfVV92dGh1akFwUGphNkVJcWljOWI4ZxIEODEyNBoBMyoAMAA4AUAAGCogwcDf3Q06AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-154","台南東安店","南部","台南市","東區","台南市東區東安路13號","06-2083100","confirmed","no_gmb_order_button","true","false","","","LINE、食在麻吉 eathere","","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%9D%B1%E5%AE%89%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E5%AE%89%E8%B7%AF13%E8%99%9F&hl=zh-TW","","Named GMB profile matched, but no Google Order entry was opened."
"macu-tw-208","台南東門林森店","南部","台南市","東區","台南市東區東門路二段125號","06-2088181","confirmed","confirmed","true","true","foodpanda","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%9D%B1%E9%96%80%E6%9E%97%E6%A3%AE%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E9%96%80%E8%B7%AF%E4%BA%8C%E6%AE%B5125%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExuSDlFa0R2cWFsSWtTTjhZUk9fS25NNF9WOWl6eTFjQjZhbUJXMWpROXpvMk1ybEJWMlpTOXJyUlczMDdlNzU0UFpRWnVLRjNzcXFxZVR0X1NBX3VtVFhTNFgxaGp4SXdjRFVvM2xwNjhJRjJNWWRJEhdBaFZoYXBqNUdiYW0xZThQLTZxOTJRTRoiQURzcjlmUjlrTUZ6U3hpaHZYaThBN2NGR21IS3J5VmZ5ZxIEODEyNBoBMyoAMAA4AUAAGCogufvxxQU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%9D%B1%E9%96%80%E6%9E%97%E6%A3%AE%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%9D%B1%E5%8D%80%E6%9D%B1%E9%96%80%E8%B7%AF%E4%BA%8C%E6%AE%B5125%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExuSDlFa0R2cWFsSWtTTjhZUk9fS25NNF9WOWl6eTFjQjZhbUJXMWpROXpvMk1ybEJWMlpTOXJyUlczMDdlNzU0UFpRWnVLRjNzcXFxZVR0X1NBX3VtVFhTNFgxaGp4SXdjRFVvM2xwNjhJRjJNWWRJEhdBaFZoYXBqNUdiYW0xZThQLTZxOTJRTRoiQURzcjlmUjlrTUZ6U3hpaHZYaThBN2NGR21IS3J5VmZ5ZxIEODEyNBoBMyoAMAA4AUAAGCogufvxxQU6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-213","台南永康中正店","南部","台南市","永康區","台南市永康區中正路832號","06-3965880","confirmed","confirmed","true","true","foodpanda","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E4%B8%AD%E6%AD%A3%E5%BA%97%20%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF832%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpIRVJyekFwTGJBQTAyVlR5MG1fT05iYUtTV2lCQmFKWHRUd09Sd0NfaC1YUG5RckRaS09BSU5zQ3dzU3o2YWhyc0dBYnowX1NxSGZLNEYyQVY3M29BX3FWV29Fcl96bUFnYW1SdVotX3BwQ0w1Rkl3EhdHeFZoYXJUUkVlLW12cjBQOGJIR2dBSRoiQURzcjlmU0hfeUpDVzB0ekxtMFBCa2IzakNQb2t5ZzY5ZxIEODEyNBoBMyoAMAA4AUAAGCogufuKrQQ6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E4%B8%AD%E6%AD%A3%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF832%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpIRVJyekFwTGJBQTAyVlR5MG1fT05iYUtTV2lCQmFKWHRUd09Sd0NfaC1YUG5RckRaS09BSU5zQ3dzU3o2YWhyc0dBYnowX1NxSGZLNEYyQVY3M29BX3FWV29Fcl96bUFnYW1SdVotX3BwQ0w1Rkl3EhdHeFZoYXJUUkVlLW12cjBQOGJIR2dBSRoiQURzcjlmU0hfeUpDVzB0ekxtMFBCa2IzakNQb2t5ZzY5ZxIEODEyNBoBMyoAMAA4AUAAGCogufuKrQQ6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-209","台南永康國小店","南部","台南市","永康區","台南市永康區中山南路1062號","06-2019069","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E5%9C%8B%E5%B0%8F%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E5%B1%B1%E5%8D%97%E8%B7%AF1062%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEl1dGl6YWIySk1mOUVkTTJ0S2NyREdqZGUyamJyczBBUU9xaG9rYkJQSVhscUJMbUxZdXRFNDAxOWJZOXR2YS1scHpZX1ljb3dnbjN1YmZvYmNzRW5rTjNVR2NTRnhSM1Z4eWFIcGQ5MWg1ZmZkV1h3EhdOUlZoYXNfU0RQbnAxZThQNGZ2bTRRaxoiQURzcjlmUkllbEdxS3JVN29jbkU1LXkwSEJIaFRYaHV5QRIEODEyNBoBMyoAMAA4AUAAGCogv_RKOgBKAhAB","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E5%9C%8B%E5%B0%8F%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%AD%E5%B1%B1%E5%8D%97%E8%B7%AF1062%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEl1dGl6YWIySk1mOUVkTTJ0S2NyREdqZGUyamJyczBBUU9xaG9rYkJQSVhscUJMbUxZdXRFNDAxOWJZOXR2YS1scHpZX1ljb3dnbjN1YmZvYmNzRW5rTjNVR2NTRnhSM1Z4eWFIcGQ5MWg1ZmZkV1h3EhdOUlZoYXNfU0RQbnAxZThQNGZ2bTRRaxoiQURzcjlmUkllbEdxS3JVN29jbkU1LXkwSEJIaFRYaHV5QRIEODEyNBoBMyoAMAA4AUAAGCogv_RKOgBKAhAB","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-207","台南永康自強店","南部","台南市","永康區","台南市永康區自強路638號","06-2020806","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E8%87%AA%E5%BC%B7%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E8%87%AA%E5%BC%B7%E8%B7%AF638%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElKQ1ZtNm8xSXRCZ0JNN3BoUmRyMDNheXJkZ0puaWJUVklPVGRlVzZzVDVoaGd2UjNHU1RZWUNtZnNCVlR0emVPN2hkeno4R2VlcXJCQkM4Ry13RzdJeUsycHRDRXVHWUNLcjE2WHU0eEFIUXI0c1Y4EhdUeFZoYXNfcEtkYlYxZThQNkxLVm9RbxoiQURzcjlmUndwVFF4bHhKMHlfd24wa2hVa09jV2ZWSkNDQRIEODEyNBoBMyoAMAA4AUAAGCog8rqt0Qg6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E5%8F%B0%E5%8D%97%E6%B0%B8%E5%BA%B7%E8%87%AA%E5%BC%B7%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E8%87%AA%E5%BC%B7%E8%B7%AF638%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElKQ1ZtNm8xSXRCZ0JNN3BoUmRyMDNheXJkZ0puaWJUVklPVGRlVzZzVDVoaGd2UjNHU1RZWUNtZnNCVlR0emVPN2hkeno4R2VlcXJCQkM4Ry13RzdJeUsycHRDRXVHWUNLcjE2WHU0eEFIUXI0c1Y4EhdUeFZoYXNfcEtkYlYxZThQNkxLVm9RbxoiQURzcjlmUndwVFF4bHhKMHlfd24wa2hVa09jV2ZWSkNDQRIEODEyNBoBMyoAMAA4AUAAGCog8rqt0Qg6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
